unix,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,net_util,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668551119.8414679,1811670.775,800,3000,193886990336,201420431360,457592758272,499999834112,25000000000,36874202.17609797,840556994501,36698118431385,0.14749680870439102,85,57,23040,1296
1668551120.8224773,1745855.4250000003,800,3000,193888010240,201420431360,457592758272,499999834112,25000000000,45809155.53141894,840559802691,36698121240597,0.183236622125675,82,58,23040,1296
1668551121.8222208,1715464.35,800,3000,193888186368,201420431360,457592758272,499999834112,25000000000,35103861.48814803,840561996386,36698123433759,0.140415445952592,88,62,23040,1296
1668551122.8229387,1785550.1750000003,800,3000,193820016640,201420431360,457592758272,499999834112,25000000000,38557312.54041405,840564407455,36698125845814,0.154229250161656,82,55,23040,1296
1668551123.8469136,1487474.8249999997,800,3000,193887256576,201420431360,457592758272,499999834112,25000000000,39785756.64299901,840566945228,36698128400493,0.159143026571996,84,60,23040,1296
1668551124.826773,1792312.9999999995,800,3000,193887469568,201420431360,457592758272,499999834112,25000000000,37589051.857921064,840569247406,36698130702313,0.150356207431684,89,62,23040,1296
1668551125.8493578,1726231.1999999997,800,3000,193887522816,201420431360,457592758272,499999834112,25000000000,34885482.340973906,840571476536,36698132932354,0.139541929363895,83,57,23040,1296
1668551126.8268912,1765431.4,800,3000,193887780864,201420431360,457592758272,499999834112,25000000000,76180628.23862995,840576130131,36698137587397,0.304722512954519,86,61,23040,1296
1668551127.8304229,1753543.0499999996,800,3000,193892208640,201420431360,457592758272,499999834112,25000000000,44181221.42716014,840578900741,36698140358944,0.17672488570864,88,61,23040,1296
1668551128.8494751,1799153.5,800,3000,193892200448,201420431360,457592758272,499999834112,25000000000,32155602.866247956,840580948151,36698142407564,0.128622411464991,83,58,23040,1296
1668551129.8321402,1745596.7500000002,800,3000,193890680832,201420431360,457592758272,499999834112,25000000000,42466416.70271807,840583544688,36698145027310,0.169865666810872,84,60,23040,1296
1668551130.8332644,1732859.0750000002,800,3000,193890992128,201420431360,457592758272,499999834112,25000000000,39523873.490550056,840586017166,36698147500870,0.15809549396220002,88,59,23040,1296
1668551131.8535702,1685005.1250000002,800,3000,193891979264,201420431360,457592758272,499999834112,25000000000,36612605.128020205,840588351453,36698149836090,0.14645042051208002,82,58,23040,1296
1668551132.8336663,1717347.475,800,3000,193891753984,201420431360,457592758272,499999834112,25000000000,39425897.04272504,840590766012,36698152251677,0.15770358817090002,88,63,23040,1296
1668551133.8547556,1730535.1249999998,800,3000,193891823616,201420431360,457592758272,499999834112,25000000000,48306583.22967601,840593848457,36698155334899,0.193226332918704,87,59,23040,1296
