unix,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668550044.017746,1662994.5750000002,800,3000,186718445568,201420431360,468217925632,499999834112,25000000000,24970.138022346477,291275210843,163414539975,84,57,23040,1296
1668550045.018817,1679050.7999999998,800,3000,186716307456,201420431360,468217925632,499999834112,25000000000,32756.918118432044,291275212444,163414542473,92,65,23040,1296
1668550046.0198486,1647816.9000000004,800,3000,186721673216,201420431360,468217925632,499999834112,25000000000,19843.52867779998,291275213283,163414544117,92,65,23040,1296
1668550047.0207195,1721399.0999999999,800,3000,186717122560,201420431360,468217925632,499999834112,25000000000,79426.82375831863,291275217462,163414549875,94,66,23040,1296
1668550048.0417907,1567495.7,800,3000,186717986816,201420431360,468217925632,499999834112,25000000000,22964.118565861634,291275218433,163414551835,92,64,23040,1296
1668550049.0192633,1638969.2249999996,800,3000,186714243072,201420431360,468217925632,499999834112,25000000000,27368.543671095562,291275219575,163414554037,86,61,23040,1296
1668550050.0220351,1646237.3499999999,800,3000,186714673152,201420431360,468217925632,499999834112,25000000000,24875.049983237954,291275220825,163414555905,89,60,23040,1296
1668550051.0217912,1647024.75,800,3000,186716393472,201420431360,468217925632,499999834112,25000000000,29511.197846268828,291275222081,163414558337,90,64,23040,1296
1668550052.0199687,1667304.675,800,3000,186719182848,201420431360,468217925632,499999834112,25000000000,283516.70114124386,291275231032,163414584761,93,65,23040,1296
1668550053.040558,1574132.1499999997,800,3000,186717564928,201420431360,468217925632,499999834112,25000000000,30162.964124707814,291275232390,163414587251,93,65,23040,1296
1668550054.0239272,1658057.7999999998,800,3000,186716778496,201420431360,468217925632,499999834112,25000000000,25422.80380230663,291275233431,163414589335,87,59,23040,1296
1668550055.0228088,1632634.9500000002,800,3000,186704109568,201420431360,468217925632,499999834112,25000000000,39235.88225642798,291275235426,163414592239,85,61,23040,1296
1668550056.0240407,1641719.925,800,3000,186715533312,201420431360,468217925632,499999834112,25000000000,48188.635995343226,291275237639,163414596057,93,63,23040,1296
1668550057.0249197,1691154.2749999997,800,3000,186718781440,201420431360,468217925632,499999834112,25000000000,22620.11580301149,291275238565,163414597961,92,65,23040,1296
1668550058.0260534,1688264.4249999998,800,3000,186718539776,201420431360,468217925632,499999834112,25000000000,101828.55896428223,291275242862,163414606407,92,65,23040,1296
1668550059.0268395,1660208.9000000001,800,3000,186717532160,201420431360,468217925632,499999834112,25000000000,20208.115086688802,291275243588,163414608209,93,66,23040,1296
1668550060.0275197,1627739.175,800,3000,186711789568,201420431360,468217925632,499999834112,25000000000,603541.4661419623,291275249462,163414677829,84,56,23040,1296
1668550061.0324683,1633668.4750000003,800,3000,186710401024,201420431360,468217925632,499999834112,25000000000,96371.09644750015,291275253827,163414685570,92,64,23040,1296
1668550062.0540454,1416561.0250000004,800,3000,186716893184,201420431360,468217925632,499999834112,25000000000,44198.327393662024,291275255648,163414689393,91,64,23040,1296
1668550063.0364113,1597502.2,800,3000,186717114368,201420431360,468217925632,499999834112,25000000000,62412.59324119047,291275258848,163414693857,93,66,23040,1296
1668550064.0354226,1613683.8999999997,800,3000,186716557312,201420431360,468217925632,499999834112,25000000000,55743.11443509157,291275261257,163414698409,92,63,23040,1296
1668550065.0385551,1618590.7499999998,800,3000,186714714112,201420431360,468217925632,499999834112,25000000000,25958.68230656957,291275262362,163414700559,89,63,23040,1296
1668550066.0386705,1591473.375,800,3000,186713718784,201420431360,468217925632,499999834112,25000000000,30292.50440880445,291275263765,163414702943,85,57,23040,1296
1668550067.0405133,1666909.2,800,3000,186721959936,201420431360,468217925632,499999834112,25000000000,21903.637352681428,291275264640,163414704811,93,66,23040,1296
1668550068.0416117,1629435.5499999996,800,3000,186720808960,201420431360,468217925632,499999834112,25000000000,157243.2848574309,291275273613,163414715515,91,62,23040,1296
1668550069.0402486,1628673.0999999996,800,3000,186720333824,201420431360,468217925632,499999834112,25000000000,22334.442716839832,291275274497,163414717419,92,65,23040,1296
1668550070.061874,1534912.3249999997,800,3000,186718056448,201420431360,468217925632,499999834112,25000000000,33233.3201341328,291275276165,163414719995,94,66,23040,1296
1668550071.0388052,1734094.5000000005,800,3000,186718203904,201420431360,468217925632,499999834112,25000000000,19178.420587732122,291275277001,163414721501,86,58,23040,1296
1668550072.0420132,1731853.9999999998,800,3000,186658193408,201420431360,468217925632,499999834112,25000000000,4537.444232904023,291275277348,163414721723,91,64,23040,1296
1668550073.0424411,1741802.4749999996,800,3000,186720108544,201420431360,468217925632,499999834112,25000000000,60038.30592557516,291275280788,163414725791,93,66,23040,1296
1668550074.0435412,1735017.4000000001,800,3000,186718318592,201420431360,468217925632,499999834112,25000000000,4211.367229367184,291275281093,163414726013,92,63,23040,1296
1668550075.065451,1742350.625000001,800,3000,186718375936,201420431360,468217925632,499999834112,25000000000,13738.982819280482,291275281954,163414726907,92,65,23040,1296
1668550076.0434313,1702038.8249999993,800,3000,186717007872,201420431360,468217925632,499999834112,25000000000,8891.793966133644,291275282537,163414727411,92,62,23040,1296
1668550077.0678122,1665059,800,3000,186720305152,201420431360,468217925632,499999834112,25000000000,10371.141992731404,291275283085,163414728191,89,59,23040,1296
1668550078.0506666,1714167.9499999997,800,3000,186720948224,201420431360,468217925632,499999834112,25000000000,6536.0649758999025,291275283498,163414728581,94,66,23040,1296
1668550079.049044,1674462.4499999997,800,3000,186717753344,201420431360,468217921536,499999834112,25000000000,266416.3075745947,291275295056,163414750271,92,64,23040,1296
1668550080.051809,1690165.0249999997,800,3000,186720899072,201420431360,468217921536,499999834112,25000000000,238699.95198176277,291275321054,163414754193,90,62,23040,1296
1668550081.0714138,1750871.0500000005,800,3000,186720026624,201420431360,468217921536,499999834112,25000000000,144863.98745899714,291275336500,163414757210,92,64,23040,1296
1668550082.0556738,1541177.7750000001,800,3000,186728284160,201420431360,468217921536,499999834112,25000000000,96649.25126602178,291275345971,163414759630,92,65,23040,1296
1668550083.0566761,1341660.725,800,3000,186737410048,201420431360,468217921536,499999834112,25000000000,200503.0334623633,291275366303,163414764386,91,64,23040,1296
1668550084.057745,1301212.8749999998,800,3000,186748731392,201420431360,468217921536,499999834112,25000000000,133273.55316285393,291275374264,163414773102,92,62,23040,1296
1668550085.0780501,1219336.5500000005,800,3000,186758176768,201420431360,468217921536,499999834112,25000000000,77490.54239333376,291275382947,163414774302,93,66,23040,1296
1668550086.0574927,1294153.8,800,3000,186768257024,201420431360,468217921536,499999834112,25000000000,25459.37872290705,291275384276,163414776090,92,65,23040,1296
1668550087.0819657,1199953.375,800,3000,186776391680,201420431360,468217921536,499999834112,25000000000,796796.048636347,291275476207,163414786196,40,27,23040,1296
1668550088.0621407,1298505.1750000003,800,3000,189754523648,201420431360,468217921536,499999834112,25000000000,18470.17079786882,291275477160,163414787506,0,0,23040,2
1668550089.0629766,1049156.675,800,3000,189687631872,201420431360,468217921536,499999834112,25000000000,2302.075705189134,291275477226,163414787728,0,0,23040,2
1668550090.0640073,1044732.2250000002,800,3000,189753978880,201420431360,468217921536,499999834112,25000000000,86039.32069031138,291275481646,163414794074,0,0,23040,2
1668550091.0651197,1026905.9500000003,800,3000,189754236928,201420431360,468217921536,499999834112,25000000000,524983.9757540539,291275486136,163414855280,0,0,23040,2
1668550092.0862393,937495.2000000001,800,3000,189754159104,201420431360,468217921536,499999834112,25000000000,12746.792901795658,291275486911,163414856132,0,0,23040,2
1668550093.0669906,997410.8000000003,800,3000,189754474496,201420431360,468217921536,499999834112,25000000000,2349.2194772957496,291275486977,163414856354,0,0,23040,2
