unix,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_available,memory_total,disk_free,disk_total,net_speed,net_speed_used,net_byte_recv,net_byte_sent,net_util,gpu_util,gpu_memory_util,gpu_memory_total,gpu_memory_used
1668551241.6316454,1948407.1750000003,800,3000,192236417024,201420431360,457592754176,499999834112,25000000000,37906056.546801746,840946141330,36698507965954,0.151624226187207,98,63,23040,2676
1668551242.6513855,2184073.650000001,800,3000,192235757568,201420431360,457592754176,499999834112,25000000000,37660544.90151551,840948541508,36698510366272,0.15064217960606202,98,65,23040,2676
1668551243.6315958,1925507.325000001,800,3000,192236756992,201420431360,457592754176,499999834112,25000000000,42232422.79751514,840951128947,36698512953415,0.16892969119006002,99,68,23040,2676
1668551244.653608,1936575.5000000005,800,3000,192236445696,201420431360,457592754176,499999834112,25000000000,34103200.38210715,840953298855,36698515140243,0.13641280152842802,96,63,23040,2676
1668551245.6400573,1301200.4250000005,800,3000,195785302016,201420431360,457592754176,499999834112,25000000000,70710.17651568544,840953303296,36698515144521,0.000282840706062,0,0,23040,2
1668551246.661941,803222.2249999999,800,3000,195956428800,201420431360,457592754176,499999834112,25000000000,37013.9958521646,840953305704,36698515146841,0.00014805598340800002,0,0,23040,0
1668551247.64259,826713.6250000001,800,3000,195957035008,201420431360,457592754176,499999834112,25000000000,3760.774773530685,840953305991,36698515147015,1.5043099094122742e-05,0,0,23040,0
1668551248.6658788,800457.3250000001,800,3000,195957276672,201420431360,457592754176,499999834112,25000000000,21280.406428355745,840953307381,36698515148347,8.512162571342298e-05,0,0,23040,0
1668551249.6449213,826464.4000000001,800,3000,195957792768,201420431360,457592754176,499999834112,25000000000,17478.300967124018,840953308456,36698515149411,6.991320386849608e-05,0,0,23040,0
1668551250.6662633,800534.1000000001,800,3000,195957309440,201420431360,457592754176,499999834112,25000000000,323574.2653739572,840953321018,36698515178159,0.001294297061495,0,0,23040,0
1668551251.6466596,823717.55,800,3000,195957395456,201420431360,457592754176,499999834112,25000000000,2929.4277076321473,840953321203,36698515178333,1.1717710830528582e-05,0,0,23040,0
1668551252.6699855,800498.6,800,3000,195956989952,201420431360,457592754176,499999834112,25000000000,13289.998555499122,840953321995,36698515179241,5.315999422199649e-05,0,0,23040,0
1668551253.6493738,826454.4000000001,800,3000,195957190656,201420431360,457592754176,499999834112,25000000000,9532.481244212304,840953322628,36698515179775,3.8129924976849225e-05,0,0,23040,0
1668551254.6699996,814089.4999999998,800,3000,195957661696,201420431360,457592754176,499999834112,25000000000,68616.72315388541,840953326834,36698515184323,0.00027446689261500005,0,0,23040,0
1668551255.6484962,828106.625,800,3000,195957243904,201420431360,457592754176,499999834112,25000000000,123479.22924520579,840953329115,36698515197145,0.00049391691698,0,0,23040,0
